"fecha_hora","organizacion_o_reparticion","puesto_o_area_recomendada","idioma_recomendado","correo","recomendacion","plantilla_thunderbird","estado","detalle","archivo_eml"
"2026-07-31T16:53:08-03:00","Patagonia Resources","Infraestructura, sistemas, redes, ciberseguridad, automatización y perfiles tecnológicos para empresas energéticas de la Patagonia","español-industrial","busquedas@patagoniaresources.com.ar","Directo — Incorporarse a la base de selección especializada en Oil & Gas y energía.","Enviar CV","ERROR","SMTPServerDisconnected: Connection unexpectedly closed","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/165306_310926_busquedas@patagoniaresources.com.ar_espanol-industrial_b95a076294b0.eml"
"2026-07-31T16:53:19-03:00","Patagonia Resources — contacto general","Perfiles tecnológicos para operadoras y empresas de servicios de Vaca Muerta","español-industrial","info@patagoniaresources.com.ar","Probable — Consultora especializada en selección energética; enviar CV y solicitar incorporación a su red de talentos.","Enviar CV","ERROR","SMTPServerDisconnected: Connection unexpectedly closed","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/165318_101389_info@patagoniaresources.com.ar_espanol-industrial_57616fe4579d.eml"
"2026-07-31T16:53:31-03:00","Nova Servicios Petroleros","Automatización, control de equipos, variadores, electrónica, sistemas embebidos, software técnico e integración tecnológica","español-industrial","dtaylor@novaservicios.com.ar","Derivación — Contacto corporativo oficial; solicitar remisión del CV al responsable de incorporaciones.","Enviar CV","ERROR","SMTPServerDisconnected: Connection unexpectedly closed","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/165329_730399_dtaylor@novaservicios.com.ar_espanol-industrial_9ca7cd504552.eml"
"2026-07-31T17:08:17-03:00","VACH — Selección tecnológica","SysAdmin Linux, DevOps, VoIP, NOC, redes y servicios de alta disponibilidad","español-industrial","rrhh@vach.ar","Directo — Enviar CV indicando la referencia Linux, SysAdmin, DevOps o NOC.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/170814_120738_rrhh@vach.ar_espanol-industrial_c3cb2385dfd5.eml"
"2026-07-31T17:08:35-03:00","HN Patagonia","SysAdmin Linux, monitoreo, observabilidad, automatización y administración de infraestructura","español-industrial","cv@hnpatagonia.com.ar","Probable — Canal de selección IT publicado; enviar CV para búsquedas Linux e infraestructura.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/170832_615188_cv@hnpatagonia.com.ar_espanol-industrial_7535f12935d2.eml"
"2026-07-31T17:08:52-03:00","BD Capital Humano","Soporte de aplicaciones e infraestructura con Linux, Windows, SQL, redes y Docker","español-industrial","rrhh@bdcapitalhumano.com.ar","Probable — Consultora de selección; enviar CV para futuras posiciones Linux e infraestructura.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/170850_189099_rrhh@bdcapitalhumano.com.ar_espanol-industrial_16f2040d1018.eml"
"2026-07-31T17:09:10-03:00","Estudio Plan & Asociados — Auditores y Consultores Tributarios","Infraestructura interna, redes, Linux, administración de hardware y software, automatización, bases de datos y ciberseguridad","español-industrial","rrhh@estudioplan.com.ar","Directo — Enviar CV directamente a Recursos Humanos, orientado a soporte e infraestructura tecnológica interna.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/170907_725968_rrhh@estudioplan.com.ar_espanol-industrial_ec48baf90887.eml"
"2026-07-31T17:09:27-03:00","Estudio Verino","Sistemas de gestión contable, infraestructura, redes, seguridad, automatización, soporte y administración tecnológica","español-industrial","rrhh@estudioverino.com.ar","Directo — Enviar CV directamente para futuras necesidades de sistemas e infraestructura.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/170925_171260_rrhh@estudioverino.com.ar_espanol-industrial_b570c0678abe.eml"
"2026-07-31T17:09:45-03:00","Estudio Contable Schiavo","Infraestructura IT, soporte, redes, administración de sistemas, seguridad informática y automatización de procesos","español-industrial","rrhh@estudiocontableschiavo.com.ar","Directo — Enviar CV directamente, indicando interés en tecnología y sistemas internos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/170942_771165_rrhh@estudiocontableschiavo.com.ar_espanol-industrial_165143c829f5.eml"
"2026-07-31T17:10:04-03:00","Estudio Tonnelier","Sistemas contables, infraestructura, redes, bases de datos, seguridad, integración y automatización","español-industrial","rrhh@estudiotonnelier.com.ar","Directo — Enviar CV directamente para consideración en funciones tecnológicas o administrativas especializadas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171000_479278_rrhh@estudiotonnelier.com.ar_espanol-industrial_862c53004a46.eml"
"2026-07-31T17:10:22-03:00","O&G Outsourcing & Gestión","Automatización, infraestructura, sistemas de gestión, seguridad, análisis de datos e integración tecnológica","español-industrial","rrhh@ogsa.com.ar","Directo — Enviar CV directamente, destacando automatización y transformación tecnológica de procesos profesionales.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171019_004824_rrhh@ogsa.com.ar_espanol-industrial_de6f1f497027.eml"
"2026-07-31T17:10:40-03:00","Estudio Kelman & Asociados","Infraestructura, redes, sistemas contables, seguridad de la información, soporte y automatización","español-industrial","estudio@kelman.com","Probable — Canal publicado junto a la recepción de CV; enviar presentación breve solicitando consideración para necesidades IT internas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171037_117257_estudio@kelman.com_espanol-industrial_d25f6969a5da.eml"
"2026-07-31T17:10:59-03:00","Cominter","Infraestructura, redes, Linux, automatización, sistemas industriales, telecomunicaciones y ciberseguridad","español-industrial","rrhh@cominterba.com","Directo — Enviar CV directamente al canal “Trabajá con nosotros”.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171055_199772_rrhh@cominterba.com_espanol-industrial_1c481c39580d.eml"
"2026-07-31T17:11:16-03:00","HIDROFRAC","Sistemas de monitoreo, infraestructura, redes, automatización, telemetría, software y ciberseguridad aplicada a Water Management","español-industrial","rrhh@hidrofrac.com.ar","Directo — Enviar CV directamente para consideración en áreas tecnológicas y operativas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171114_147461_rrhh@hidrofrac.com.ar_espanol-industrial_5d93120d7460.eml"
"2026-07-31T17:11:34-03:00","El Nuevo Faro SRL","Seguridad de la información, infraestructura, redes, automatización, control, sistemas de gestión y tecnología industrial","español-industrial","rrhh@enf-srl.com.ar","Directo — Enviar CV directamente a Recursos Humanos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171131_893240_rrhh@enf-srl.com.ar_espanol-industrial_535fa3c6a3b5.eml"
"2026-07-31T17:11:52-03:00","Polar Offshore","Telecomunicaciones, infraestructura, sistemas logísticos, redes, seguridad, automatización y tecnología para operaciones petroleras y marítimas","español-industrial","rrhh@polaroffshore.com","Directo — Enviar CV directamente al área de Recursos Humanos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171149_818523_rrhh@polaroffshore.com_espanol-industrial_33e670a28bd5.eml"
"2026-07-31T17:12:10-03:00","Bolsareco SRL","Infraestructura, redes, sistemas de gestión, automatización, monitoreo, ciberseguridad y tecnología para servicios ambientales e industriales","español-industrial","rrhh@bolsareco.com.ar","Directo — Enviar CV directamente mediante el correo laboral publicado.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171207_562828_rrhh@bolsareco.com.ar_espanol-industrial_0561b83daf97.eml"
"2026-07-31T17:12:29-03:00","ZLT Inversiones","Tecnología e infraestructura para Oil & Gas, minería y logística; sistemas, redes, automatización, datos y ciberseguridad","español-industrial","rrhh@somoszlt.com","Directo — Enviar CV directamente al canal de Recursos Humanos.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/171225_543771_rrhh@somoszlt.com_espanol-industrial_be4d7271a94b.eml"
"2026-07-31T17:12:47-03:00","Patagonia Resources","Infraestructura, sistemas, redes, ciberseguridad, automatización y perfiles tecnológicos para empresas energéticas de la Patagonia","español-industrial","busquedas@patagoniaresources.com.ar","Directo — Incorporarse a la base de selección especializada en Oil & Gas y energía.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/171244_761667_busquedas@patagoniaresources.com.ar_espanol-industrial_a560c91984d8.eml"
"2026-07-31T17:13:05-03:00","Patagonia Resources — contacto general","Perfiles tecnológicos para operadoras y empresas de servicios de Vaca Muerta","español-industrial","info@patagoniaresources.com.ar","Probable — Consultora especializada en selección energética; enviar CV y solicitar incorporación a su red de talentos.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/171302_848640_info@patagoniaresources.com.ar_espanol-industrial_0b0789d68ff9.eml"
"2026-07-31T17:13:23-03:00","Nova Servicios Petroleros","Automatización, control de equipos, variadores, electrónica, sistemas embebidos, software técnico e integración tecnológica","español-industrial","dtaylor@novaservicios.com.ar","Derivación — Contacto corporativo oficial; solicitar remisión del CV al responsable de incorporaciones.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/171320_701161_dtaylor@novaservicios.com.ar_espanol-industrial_6cf54a9ace5f.eml"
"2026-07-31T17:13:40-03:00","Qservices","Desarrollo de software, infraestructura, networking, DevOps, soporte, configuración y gestión de aplicaciones","español-industrial","rrhh@qservices.com.ar","Directo — Enviar CV directamente al área de Recursos Humanos para búsquedas tecnológicas actuales o futuras.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/171338_178188_rrhh@qservices.com.ar_espanol-industrial_a553661deb9d.eml"
"2026-07-31T17:13:58-03:00","Ketos Delphin Argentina","Desarrollo, infraestructura, soporte, consultoría IT, automatización, gestión de aplicaciones y talent outsourcing","español-industrial","rrhh@ketos-delphin.com","Directo — Enviar CV directamente al canal argentino de Recursos Humanos.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/171355_979481_rrhh@ketos-delphin.com_espanol-industrial_8e0ef2d2e2e5.eml"
"2026-07-31T17:14:16-03:00","Epidata Argentina","Arquitectura de software, integración, IoT, seguridad, DevOps, automatización, datos, open source y banca digital","español-industrial","info@epidata.net","Derivación — Solicitar que el CV sea remitido al equipo de Talent o selección tecnológica.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/171413_631004_info@epidata.net_espanol-industrial_41623618f711.eml"
"2026-07-31T17:14:33-03:00","Aliantec","Infraestructura, redes, Linux, desarrollo, DevSecOps, ciberseguridad, datos y selección especializada de perfiles IT","español-industrial","info@aliantec.com","Probable — Consultora especializada en selección IT; enviar CV y solicitar incorporación a su base de candidatos.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/171431_193885_info@aliantec.com_espanol-industrial_27adac006da7.eml"
"2026-07-31T17:18:15-03:00","ZLT Inversiones","Tecnología e infraestructura para Oil & Gas, minería y logística; sistemas, redes, automatización, datos y ciberseguridad","español-industrial","rrhh@somoszlt.com","Directo — Enviar CV directamente al canal de Recursos Humanos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171811_402405_rrhh@somoszlt.com_espanol-industrial_6a5a00a7ee5e.eml"
"2026-07-31T17:18:34-03:00","Patagonia Resources","Infraestructura, sistemas, redes, ciberseguridad, automatización y perfiles tecnológicos para empresas energéticas de la Patagonia","español-industrial","busquedas@patagoniaresources.com.ar","Directo — Incorporarse a la base de selección especializada en Oil & Gas y energía.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171830_846622_busquedas@patagoniaresources.com.ar_espanol-industrial_f027f349e18c.eml"
"2026-07-31T17:18:53-03:00","Patagonia Resources — contacto general","Perfiles tecnológicos para operadoras y empresas de servicios de Vaca Muerta","español-industrial","info@patagoniaresources.com.ar","Probable — Consultora especializada en selección energética; enviar CV y solicitar incorporación a su red de talentos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171849_819533_info@patagoniaresources.com.ar_espanol-industrial_e1d219cf4cf2.eml"
"2026-07-31T17:19:13-03:00","Nova Servicios Petroleros","Automatización, control de equipos, variadores, electrónica, sistemas embebidos, software técnico e integración tecnológica","español-industrial","dtaylor@novaservicios.com.ar","Derivación — Contacto corporativo oficial; solicitar remisión del CV al responsable de incorporaciones.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171908_736530_dtaylor@novaservicios.com.ar_espanol-industrial_be4aedaecf58.eml"
"2026-07-31T17:19:31-03:00","Qservices","Desarrollo de software, infraestructura, networking, DevOps, soporte, configuración y gestión de aplicaciones","español-industrial","rrhh@qservices.com.ar","Directo — Enviar CV directamente al área de Recursos Humanos para búsquedas tecnológicas actuales o futuras.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171928_289808_rrhh@qservices.com.ar_espanol-industrial_198ff8cc4fbb.eml"
"2026-07-31T17:19:49-03:00","Ketos Delphin Argentina","Desarrollo, infraestructura, soporte, consultoría IT, automatización, gestión de aplicaciones y talent outsourcing","español-industrial","rrhh@ketos-delphin.com","Directo — Enviar CV directamente al canal argentino de Recursos Humanos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/171946_618789_rrhh@ketos-delphin.com_espanol-industrial_c1b5b12edc05.eml"
"2026-07-31T17:20:07-03:00","Epidata Argentina","Arquitectura de software, integración, IoT, seguridad, DevOps, automatización, datos, open source y banca digital","español-industrial","info@epidata.net","Derivación — Solicitar que el CV sea remitido al equipo de Talent o selección tecnológica.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/172004_345564_info@epidata.net_espanol-industrial_2714a75a80fb.eml"
"2026-07-31T17:20:25-03:00","Aliantec","Infraestructura, redes, Linux, desarrollo, DevSecOps, ciberseguridad, datos y selección especializada de perfiles IT","español-industrial","info@aliantec.com","Probable — Consultora especializada en selección IT; enviar CV y solicitar incorporación a su base de candidatos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/172022_249112_info@aliantec.com_espanol-industrial_22a1f49d8fcc.eml"
"2026-07-31T17:42:36-03:00","Banco Columbia","Ciberseguridad, infraestructura, redes, Linux, desarrollo, datos, automatización, riesgo tecnológico y transformación digital","español-industrial","empleos@bancocolumbia.com.ar","Directo — Enviar CV directamente al canal de Empleos, indicando interés en posiciones tecnológicas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174232_518967_empleos@bancocolumbia.com.ar_espanol-industrial_101d327d80fe.eml"
"2026-07-31T17:42:54-03:00","Banco Supervielle","Ciberseguridad, infraestructura tecnológica, redes, desarrollo, datos, medios de pago, automatización y continuidad operativa","español-industrial","empleos@supervielle.com.ar","Probable — Correo institucional utilizado para recibir CV; enviar candidatura espontánea orientada a Tecnología.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174251_733473_empleos@supervielle.com.ar_espanol-industrial_1a8c91230d3b.eml"
"2026-07-31T17:43:12-03:00","Banco Macro","Sistemas, infraestructura, redes, ciberseguridad, desarrollo, datos, automatización, medios de pago y transformación digital","español-industrial","empleos@macro.com.ar","Probable — Correo históricamente utilizado por Empleos; enviar CV solicitando consideración para áreas tecnológicas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174309_558017_empleos@macro.com.ar_espanol-industrial_c29e61257686.eml"
"2026-07-31T17:43:30-03:00","Montemar Compañía Financiera — Casa Matriz Mendoza","Ciberseguridad, redes LAN/WAN/VPN, Linux, virtualización, firewalls, criptografía, desarrollo, datos y transformación digital","español-industrial","recursos.humanos@montemarciafin.com.ar","Directo — Enviar CV directamente a Recursos Humanos para posiciones tecnológicas en Mendoza.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174327_405598_recursos.humanos@montemarciafin.com.ar_espanol-industrial_9fce73bb823e.eml"
"2026-07-31T17:43:47-03:00","AMESUP — Asociación Mutual Empleados Sindicatos Unidos y Privados","Infraestructura IT, redes, seguridad de la información, administración de sistemas, automatización, bases de datos y digitalización de créditos","español-industrial","contacto@amesup.com.ar","Derivación — Contacto institucional oficial; solicitar que el CV sea remitido a Administración o al responsable de Tecnología.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174345_086650_contacto@amesup.com.ar_espanol-industrial_d15b334fccc6.eml"
"2026-07-31T17:44:06-03:00","Mutual Vital","Infraestructura tecnológica, redes, hardware y software, seguridad de datos, sistemas de créditos, automatización y soporte interno","español-industrial","info@mutualvital.com.ar","Derivación — Contacto institucional oficial; solicitar remisión del CV a Administración o Recursos Humanos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174402_877789_info@mutualvital.com.ar_espanol-industrial_4094bf8d2cb9.eml"
"2026-07-31T17:44:23-03:00","Mutual del Personal del Agua y la Energía de Mendoza","Sistemas de gestión mutual, infraestructura, redes, seguridad, bases de datos, digitalización y soporte tecnológico","español-industrial","mutualaye@mutualaye.com.ar","Derivación — Contacto institucional oficial; solicitar que el CV sea remitido al área administrativa o tecnológica competente.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174421_101308_mutualaye@mutualaye.com.ar_espanol-industrial_3a16d2b25b47.eml"
"2026-07-31T17:44:41-03:00","Applicant","Desarrollo de software, ciberseguridad, infraestructura, redes, Linux, datos, automatización y selección de perfiles IT","español-industrial","cv@applicant.com.ar","Directo — Enviar CV para incorporación a la base regional de perfiles tecnológicos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174438_913667_cv@applicant.com.ar_espanol-industrial_39c6ae5c44b2.eml"
"2026-07-31T17:44:59-03:00","Consultora Contraluz","Desarrollo, infraestructura, Linux, redes, ciberseguridad, soporte, bases de datos y perfiles IT","español-industrial","rrhh@consultoracontraluz.com.ar","Directo — Enviar CV y remuneración pretendida para futuras propuestas tecnológicas.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/174456_372224_rrhh@consultoracontraluz.com.ar_espanol-industrial_dc985b31288f.eml"
"2026-07-31T17:45:17-03:00","Umane","Infraestructura, administración de redes y Linux, seguridad informática, NOC, desarrollo, bases de datos y gestión tecnológica","español-industrial","rrhh@umane.com.ar","Directo — Enviar CV directamente para búsquedas de perfiles IT.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174514_329550_rrhh@umane.com.ar_espanol-industrial_8a12d0a31f87.eml"
"2026-07-31T17:45:35-03:00","Zivot Consultora","Sistemas, infraestructura, ciberseguridad, desarrollo, telecomunicaciones, automatización y posiciones técnicas","español-industrial","busquedas@consultorazivot.com","Directo — Enviar CV directamente al canal de búsquedas para Argentina.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174532_320492_busquedas@consultorazivot.com_espanol-industrial_c3aae2392cf0.eml"
"2026-07-31T17:45:52-03:00","SEL Consultores","Tecnología, infraestructura, ciberseguridad, desarrollo, datos, liderazgo técnico y posiciones profesionales","español-industrial","empleos@selconsultores.com","Directo — Enviar CV directamente al canal para postulantes.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174550_154740_empleos@selconsultores.com_espanol-industrial_ed6680df7b1b.eml"
"2026-07-31T17:46:10-03:00","Kaizen Recursos Humanos","Desarrollo, infraestructura, redes, Linux, ciberseguridad, datos, automatización y selección especializada IT","español-industrial","info@kaizenrh.com.ar","Probable — Consultora especializada en profesionales IT; enviar CV y solicitar incorporación a su base.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174607_868085_info@kaizenrh.com.ar_espanol-industrial_acf94772ff09.eml"
"2026-07-31T17:46:28-03:00","López HR Consulting","Desarrollo backend, infraestructura, ciberseguridad, datos, tecnología educativa y posiciones profesionales remotas","español-industrial","info@lopezhr.com","Probable — Consultora con búsquedas tecnológicas y docentes; enviar CV solicitando registro en su base de talentos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174625_771153_info@lopezhr.com_espanol-industrial_131eb5d72db4.eml"
"2026-07-31T17:46:46-03:00","Talent Bridge","Ingeniería en Sistemas, Oil & Gas, infraestructura, tecnología industrial, redes y perfiles profesionales","español-industrial","consultoria@talentbridgerh.com","Probable — Consultora especializada; enviar CV y solicitar consideración para búsquedas tecnológicas nacionales o remotas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174643_756946_consultoria@talentbridgerh.com_espanol-industrial_591344c34c8f.eml"
"2026-07-31T17:47:06-03:00","CorporiX HR","Desarrollo, infraestructura, ciberseguridad, sistemas, gestión de proyectos y posiciones tecnológicas de liderazgo","español-industrial","hola@corporixhr.com","Probable — Consultora especializada en reclutamiento IT; solicitar incorporación a su base de candidatos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174701_485358_hola@corporixhr.com_espanol-industrial_dfa83492204d.eml"
"2026-07-31T17:47:24-03:00","Snoop Consulting","Desarrollo de software, arquitectura, infraestructura, cloud, datos, IA, IoT, ciberseguridad, QA y transformación digital","español-industrial","sumate@snoop.ar","Directo — Enviar CV directamente al canal laboral vigente, indicando las áreas tecnológicas de interés.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/174721_830077_sumate@snoop.ar_espanol-industrial_9445f7c739d2.eml"
"2026-07-31T17:47:42-03:00","Pi Data Strategy & Consulting","Ingeniería de datos, ciencia de datos, IA aplicada, desarrollo, analítica, automatización y arquitectura de soluciones","español-industrial","talent@piconsulting.com.ar","Directo — Enviar CV directamente al equipo de Talent para búsquedas nacionales y remotas.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/174739_781244_talent@piconsulting.com.ar_espanol-industrial_638cb16e414b.eml"
"2026-07-31T17:48:00-03:00","Geatech Consultora IT","Infraestructura, redes, ciberseguridad, desarrollo, soporte, automatización y soluciones tecnológicas empresariales","español-industrial","busquedalaboral@geatech.com.ar","Directo — Enviar CV directamente al canal de búsqueda laboral.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/174757_783858_busquedalaboral@geatech.com.ar_espanol-industrial_38aa60265ad6.eml"
"2026-07-31T17:48:18-03:00","ConsultoriaIT.com.ar","Desarrollo de software, arquitectura, infraestructura, seguridad, aplicaciones móviles, liderazgo técnico y transformación digital","español-industrial","info@consultoriait.com.ar","Directo — Enviar CV actualizado y remuneración pretendida para búsquedas tecnológicas.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/174815_795702_info@consultoriait.com.ar_espanol-industrial_6fbb44eda884.eml"
"2026-07-31T17:48:35-03:00","BH Consulting","Consultoría SAP Ariba, integración, transformación digital, gestión de datos maestros, soporte y tecnología empresarial","español-industrial","rrhh@bhconsulting.com.ar","Directo — Enviar CV directamente para incorporación al equipo de consultoría tecnológica.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/174833_211953_rrhh@bhconsulting.com.ar_espanol-industrial_8192973cb3ed.eml"
